time,flux,flux_err,col,row
1977.7934557498302,129432.1484375,10.796172142028809,-0.13935336470603943,0.027622193098068237
1977.8138879202452,129418.7109375,10.794758796691895,-0.14711375534534454,0.022760050371289253
1977.8343200902018,129447.4296875,10.795411109924316,-0.15004955232143402,0.0362158827483654
1977.8547522596928,129411.6953125,10.792684555053711,-0.15128500759601593,0.025109967216849327
1977.8751844287108,129461.90625,10.793851852416992,-0.15075534582138062,0.02975158393383026
1977.8956165972704,129409.3984375,10.79454517364502,-0.14620086550712585,0.030250530689954758
1977.9160487653644,129441.1015625,10.7952241897583,-0.14507412910461426,0.03398546576499939
1977.936480933451,129453.3828125,10.795762062072754,-0.14397607743740082,0.02834901586174965
1977.9569132006145,129440.8828125,10.798357963562012,-0.13688474893569946,0.013254530727863312
1977.9773452673107,129414.953125,10.791434288024902,-0.15886980295181274,0.017800096422433853
1977.9977774340005,129409.0625,10.7932767868042,-0.17302295565605164,0.01889679580926895
1978.0182096997669,129372.625,10.790383338928223,-0.18184785544872284,0.006082847248762846
1978.0386417655318,129368.6484375,10.7916841506958,-0.18261930346488953,-0.00472015468403697
1978.0590739303589,129317.8125,10.788226127624512,-0.19742394983768463,-0.004108445718884468
1978.079506195194,129280.3125,10.784217834472656,-0.2231660783290863,0.009086739271879196
1978.099938259562,129286.578125,10.784738540649414,-0.21652942895889282,-0.003293449990451336
1978.1203704234576,129332.546875,10.786772727966309,-0.21115803718566895,-0.007611568551510572
1978.14080268643,129256.140625,10.78691577911377,-0.2257061004638672,-0.009672978892922401
1978.161234749401,129252.296875,10.783011436462402,-0.23315942287445068,-0.022774724289774895
1978.1816669118998,129210.6953125,10.78370475769043,-0.25748735666275024,-0.025654444471001625
1978.202099173941,129146.5859375,10.776493072509766,-0.2700324058532715,-0.03807251527905464
1978.222531235515,129100.5625,10.773473739624023,-0.29619526863098145,-0.036539457738399506
1978.2429634966174,129034.984375,10.770954132080078,-0.2947799861431122,-0.04405314847826958
1978.2633956572608,128954.6171875,10.768258094787598,-0.3169603645801544,-0.05031568557024002
1978.283827817897,128908.21875,10.764852523803711,-0.32515856623649597,-0.06267004460096359
1978.304259977609,128811.9921875,10.76158332824707,-0.35716503858566284,-0.068337582051754
1978.3246921368554,128757.625,10.757564544677734,-0.3696248233318329,-0.08344206213951111
1978.3451242961019,128667.3046875,10.753031730651855,-0.3938833773136139,-0.07901794463396072
1978.3655564544097,128608.2578125,10.75070571899414,-0.4017181992530823,-0.09188079833984375
1978.3859886127248,128564.4296875,10.749176025390625,-0.41730383038520813,-0.0984807014465332
1978.4064207701012,128434.0,10.739757537841797,-0.43543529510498047,-0.10859819501638412
1978.426852927485,128358.4375,10.735953330993652,-0.4511021077632904,-0.11026878654956818
1978.4472850844031,128224.5390625,10.731319427490234,-0.47413143515586853,-0.11236719787120819
1978.46771724039,128183.6484375,10.73057746887207,-0.48186275362968445,-0.12382672727108002
1978.4881493963694,128091.7265625,10.726372718811035,-0.4899357259273529,-0.12972889840602875
1978.5085815518905,128019.7578125,10.723611831665039,-0.5004862546920776,-0.13631632924079895
1978.5290136069452,127939.1875,10.720208168029785,-0.5146061182022095,-0.14291290938854218
1978.5494458615285,130114.5625,10.833662986755371,0.2974744439125061,0.13006281852722168
1978.5698780156526,130364.1640625,10.83167552947998,0.36454540491104126,0.17383325099945068
1978.5903100693104,130356.8125,10.83154296875,0.35335293412208557,0.17420978844165802
1978.6107423229623,130375.546875,10.83399486541748,0.3399355113506317,0.17989018559455872
1978.6311744756895,130372.6796875,10.831818580627441,0.3337530493736267,0.17956793308258057
1978.6516067279445,130359.2734375,10.833101272583008,0.3263756036758423,0.17616043984889984
1978.6720387802052,130341.109375,10.832951545715332,0.3294130563735962,0.16785921156406403
1978.6924709315354,130336.3671875,10.833812713623047,0.32302144169807434,0.1720169484615326
1978.712903182859,130341.1875,10.832342147827148,0.3327575623989105,0.16982455551624298
1978.733335233257,130311.8671875,10.831550598144531,0.33251914381980896,0.1642175167798996
1978.753767383656,130325.546875,10.830126762390137,0.32077643275260925,0.16738814115524292
1978.7741996335826,130297.609375,10.833361625671387,0.30787649750709534,0.16581851243972778
1978.7946317825845,130232.4453125,10.834240913391113,0.2873172163963318,0.15659767389297485
1978.8150638315856,130237.4921875,10.836021423339844,0.2673841118812561,0.15270932018756866
1978.8354960801153,130221.34375,10.835295677185059,0.2598534822463989,0.14694011211395264
1978.8559282281858,130127.5625,10.830411911010742,0.2498810738325119,0.14162664115428925
1978.87636027579,130131.90625,10.83035945892334,0.24253758788108826,0.13908232748508453
1978.8967925233883,130136.7109375,10.83098030090332,,
1978.9172246700618,130122.5625,10.831228256225586,0.22849418222904205,0.14094437658786774
1978.937656716269,130153.1953125,10.830975532531738,0.22709310054779053,0.14626334607601166
1978.9580889620047,130113.4453125,10.828105926513672,0.21811065077781677,0.13980907201766968
1978.978521107747,130092.28125,10.829490661621094,0.2283598631620407,0.1367916315793991
1978.998953152557,130081.328125,10.829038619995117,0.21720357239246368,0.13336843252182007
1979.0193853973615,130084.71875,10.831862449645996,0.2099486142396927,0.1323097199201584
1979.0398175417067,,,,
1979.06024958512,129953.453125,10.827290534973145,0.1739136278629303,0.11738733947277069
1979.0806818285273,129989.9921875,10.827079772949219,0.18506743013858795,0.12588602304458618
1979.1011139714756,129996.546875,10.826513290405273,0.1892888993024826,0.12095135450363159
1979.121546213959,129976.9765625,10.826330184936523,0.18866965174674988,0.12018705904483795
1979.1419782559678,129973.4609375,10.828339576721191,0.20227859914302826,0.11844636499881744
1979.1624103975191,130018.65625,10.828089714050293,0.19573473930358887,0.12869469821453094
1979.1828425386047,129998.078125,10.82798957824707,0.19881120324134827,0.12289419770240784
1979.203274679683,129987.0390625,10.825946807861328,0.2072698026895523,0.11572663486003876
1979.2237068198374,130011.421875,10.826638221740723,0.1956169307231903,0.12423422932624817
1979.244138959526,130056.78125,10.831436157226562,0.19130833446979523,0.13538627326488495
1979.2645710992074,130059.078125,10.830183982849121,0.20564447343349457,0.13330434262752533
1979.2850032379647,130097.359375,10.832135200500488,0.20446361601352692,0.13861697912216187
1979.305435376722,130088.765625,10.830998420715332,0.20871295034885406,0.13876883685588837
1979.3258675150064,130115.9765625,10.830109596252441,0.21195197105407715,0.14333206415176392
1979.3462996523667,130089.46875,10.830252647399902,0.22391872107982635,0.13588957488536835
1979.3667318897278,130077.3671875,10.828539848327637,0.2332964539527893,0.128806933760643
1979.3871639266144,130073.1328125,10.828435897827148,0.22122833132743835,0.12997952103614807
1979.4075960630435,130038.15625,10.828422546386719,0.21760860085487366,0.12740200757980347
1979.4280282990076,130064.875,10.829476356506348,0.21301868557929993,0.1249861791729927
1979.4484603349629,130040.7265625,10.828851699829102,0.20270763337612152,0.12510204315185547
1979.468892469995,130014.1953125,10.82767391204834,0.19781748950481415,0.12021364271640778
1979.4893247045547,130020.578125,10.828996658325195,0.1791429966688156,0.12675735354423523
1979.5097567391203,130012.640625,10.825201034545898,0.1896263062953949,0.12080211192369461
1979.5301888727554,130000.9296875,10.827762603759766,0.1900894194841385,0.12025764584541321
1979.5506211063912,130004.109375,10.828206062316895,0.17474471032619476,0.12068113684654236
1979.5710531390869,129945.5,10.827225685119629,0.17905265092849731,0.11197241395711899
1979.5914853717914,129934.6875,10.82449722290039,0.1839299201965332,0.10681029409170151
1979.6119175040221,129971.0390625,10.828163146972656,0.1786833256483078,0.11662892252206802
1979.6323496357945,129951.921875,10.827589988708496,0.1678386628627777,0.11648339033126831
1979.6527817671013,129971.4296875,10.827698707580566,0.17352160811424255,0.1199384480714798
1979.6732138979423,130054.609375,10.828882217407227,0.18030354380607605,0.12865355610847473
1979.6936460283105,130033.109375,10.828483581542969,0.17881235480308533,0.1245846226811409
1979.7140781586859,130039.1015625,10.829024314880371,0.17493286728858948,0.12234926968812943
1979.7345102881227,129985.1015625,10.8250732421875,0.1735275685787201,0.11599232256412506
1979.7549424171011,130259.453125,10.837605476379395,0.21834653615951538,0.14164409041404724
1979.7753745460795,130157.984375,10.829902648925781,0.2482251673936844,0.1371108591556549
1979.7958066741267,130109.921875,10.829249382019043,0.23783574998378754,0.130326509475708
1979.8162388021665,130123.8203125,10.82967472076416,0.23700228333473206,0.13421200215816498
1979.8366710297487,130126.796875,10.829129219055176,0.23378394544124603,0.13495458662509918
1979.8571030568564,130126.1953125,10.83131217956543,0.2572921812534332,0.12837038934230804
1979.8775351835066,130152.015625,10.830245018005371,0.25040093064308167,0.13338297605514526
1979.897967309691,130224.6171875,10.830470085144043,0.24349971115589142,0.15116551518440247
1979.9183994354098,130190.015625,10.830300331115723,0.24914152920246124,0.14362791180610657
1979.9388315606557,130192.5078125,10.830767631530762,0.25982919335365295,0.14263816177845
1979.9592636854431,130210.3828125,10.829291343688965,0.2656719386577606,0.14456404745578766
1979.9796958102233,130218.765625,10.83355712890625,0.27835214138031006,0.1423303186893463
1980.0001279340795,130229.0390625,10.831628799438477,0.2808574140071869,0.14661039412021637
1980.0205600579357,130243.453125,10.83224105834961,0.30377185344696045,0.14469201862812042
1980.0409921813261,130316.46875,10.834473609924316,0.29998138546943665,0.15839381515979767
1980.0614244037788,130318.28125,10.837878227233887,0.30804693698883057,0.15787161886692047
1980.0818564262372,130293.5625,10.834940910339355,0.30855581164360046,0.157470241189003
1980.1022885482234,130324.5546875,10.836463928222656,0.30623751878738403,0.1630721390247345
1980.122720769752,130316.4140625,10.833683967590332,0.3145220875740051,0.15688730776309967
1980.1431527908135,130307.0390625,10.835716247558594,0.30602723360061646,0.1557205319404602
1980.1635849118757,130261.125,10.832498550415039,0.30323493480682373,0.15142425894737244
1980.184017132,130295.9375,10.833950996398926,0.3138728141784668,0.1544540673494339
1980.2044492516652,130365.625,10.83714485168457,0.314157098531723,0.1533115953207016
1980.2248812713224,130310.65625,10.833951950073242,0.3201269805431366,0.15186478197574615
1980.245313490057,130326.125,10.83211898803711,0.3174161911010742,0.16281993687152863
1980.265745608791,130355.4609375,10.832463264465332,0.3285588324069977,0.16634780168533325
1980.2861776270584,130331.796875,10.833807945251465,0.3313071131706238,0.15697361528873444
1980.3066098448544,130367.4609375,10.836509704589844,0.32782870531082153,0.16320300102233887
1980.3270419621913,130373.421875,10.833603858947754,0.34780779480934143,0.16314497590065002
1980.3474739790545,130370.3671875,10.83372688293457,0.35300564765930176,0.16387641429901123
1980.3679061954608,130383.9921875,10.83438491821289,0.3633449673652649,0.16430573165416718
1980.3883383114007,130399.1640625,10.834370613098145,0.3645387589931488,0.1702393740415573
1980.4087703273399,130479.3125,10.832366943359375,0.3711346387863159,0.184106707572937
1980.429202542342,130494.65625,10.834975242614746,0.3790115416049957,0.1825408637523651
1980.4496346573505,130525.7734375,10.836792945861816,0.38747501373291016,0.18717636168003082
1980.4700667714205,130489.0078125,10.834110260009766,0.3970411419868469,0.18263962864875793
1980.4904988854978,130460.0078125,10.8341646194458,0.39746811985969543,0.17966414988040924
1980.5109309991094,130518.7265625,10.836560249328613,0.4001995623111725,0.18585556745529175
1980.5313632122488,130486.96875,10.836148262023926,0.4071376323699951,0.17887546122074127
1980.5517952249284,130489.6015625,10.834578514099121,0.4100298583507538,0.1854466199874878
1980.572227337143,130500.484375,10.836400032043457,0.4202459454536438,0.18722125887870789
1980.592659549351,130493.96875,10.8319091796875,0.4211769104003906,0.1891869604587555
1980.6130915606336,130515.8984375,10.831175804138184,0.42611679434776306,0.18964536488056183
1980.6335236714513,130494.828125,10.830839157104492,0.4395565688610077,0.18566085398197174
1980.6539558822624,130529.546875,10.835747718811035,0.43807753920555115,0.19114328920841217
1980.6743878926136,130517.171875,10.83346176147461,0.4327159523963928,0.18821944296360016
1980.6948200020342,130536.3203125,10.834744453430176,0.4307118058204651,0.1939924657344818
1980.7152522114484,130548.0625,10.833660125732422,0.4395045042037964,0.20095595717430115
1980.7356842204026,130543.890625,10.834364891052246,0.4394332468509674,0.1966967135667801
1980.756116328892,130558.546875,10.829730987548828,0.45265594124794006,0.20200464129447937
1980.7765485373748,130544.7265625,10.835159301757812,0.4520394802093506,0.19686007499694824
1980.796980544932,130583.6171875,10.83301067352295,0.4629361629486084,0.2085035741329193
1980.8174126520244,130557.3359375,10.832143783569336,0.47374457120895386,0.20091617107391357
1980.8378448591102,130593.2734375,10.830501556396484,0.48149004578590393,0.20517577230930328
1980.8582768652705,130612.7890625,10.828322410583496,0.48486053943634033,0.2252369225025177
1980.8787089714315,130607.0546875,10.827181816101074,0.4983782470226288,0.22510622441768646
1980.8991411771203,130616.890625,10.827282905578613,0.5143750905990601,0.22326065599918365
1980.9195731823493,130628.328125,10.825455665588379,0.5193918943405151,0.22730384767055511
1980.9400052871133,130659.8125,10.826467514038086,0.5338402986526489,0.2322389930486679
1980.9604374914052,130640.21875,10.826691627502441,0.5324182510375977,0.22618985176086426
1980.9808694952371,130652.8828125,10.824907302856445,0.5405058264732361,0.23182836174964905
1981.0013016990706,,,,
1981.0217338019647,130370.984375,10.832387924194336,0.3186824917793274,0.16522109508514404
1981.0421659048661,130443.328125,10.837553024291992,0.3428996503353119,0.17372867465019226
1981.0625980068362,130450.3125,10.834840774536133,0.35198599100112915,0.17593039572238922
1981.083030108799,130439.921875,10.832964897155762,0.35958465933799744,0.17214936017990112
1981.1034622103034,130470.1640625,10.83493423461914,0.3750123679637909,0.16879011690616608
1981.1238943113422,130484.4609375,10.835968017578125,0.38134142756462097,0.17481890320777893
1981.144326411908,130487.8515625,10.836143493652344,0.39708462357521057,0.17441682517528534
1981.164758512481,130492.0078125,10.834522247314453,0.40481922030448914,0.17800340056419373
1981.1851907121163,130534.1015625,10.836167335510254,0.4094081521034241,0.18135188519954681
1981.2056227112917,130557.140625,10.832841873168945,0.427462637424469,0.1864567995071411
1981.2260548104678,130567.453125,10.836088180541992,0.43538060784339905,0.19169440865516663
1981.246487009179,130582.8125,10.836109161376953,0.4373839199542999,0.19451817870140076
1981.2669190074157,130585.125,10.833538055419922,0.4471593201160431,0.19424846768379211
1981.2873511051948,130584.59375,10.832720756530762,0.4619700312614441,0.19448137283325195
1981.3077833025018,130577.171875,10.834406852722168,0.4712829291820526,0.20272651314735413
1981.3282152993488,130579.03125,10.832958221435547,0.47404178977012634,0.19956326484680176
1981.348647395731,130606.3125,10.83061408996582,0.4767531454563141,0.21036459505558014
1981.3690795916482,130629.5625,10.829910278320312,0.48407039046287537,0.2145378142595291
1981.3895115875566,130628.328125,10.831740379333496,0.48850855231285095,0.21594278514385223
1981.4099436830074,130665.1796875,10.8299560546875,0.49702078104019165,0.2233486771583557
1981.430375777527,130663.4609375,10.831225395202637,0.5150753259658813,0.23139160871505737
1981.4508078720391,130666.90625,10.824806213378906,0.5377779006958008,0.23786288499832153
1981.4712400660937,130676.8125,10.827317237854004,0.5409705638885498,0.2385789453983307
1981.4916720596812,129681.1171875,10.814066886901855,-0.06385834515094757,0.032716646790504456
1981.512104153262,129546.9296875,10.79773998260498,-0.12189913541078568,0.006696231197565794
,,,-664.3555908203125,-942.4971313476562
,,,-664.3555908203125,-942.4971313476562
,,,-664.3555908203125,-942.4971313476562
1981.5938326220203,129585.9921875,10.80513858795166,-0.0723506286740303,0.011733082123100758
1981.6142647128072,129559.796875,10.803487777709961,-0.07272651791572571,0.024286091327667236
1981.6346967036006,129577.9140625,10.802120208740234,-0.06928593665361404,0.031423334032297134
1981.65512889393,129595.265625,10.80600643157959,-0.06130692735314369,0.02057138830423355
1981.6755609842512,129621.6640625,10.806416511535645,-0.06317200511693954,0.027452677488327026
1981.6959929736477,129600.5390625,10.80601692199707,-0.060937561094760895,0.02541681006550789
1981.71642516258,129578.4921875,10.80483341217041,-0.05489020794630051,0.025343583896756172
1981.7368572515043,129598.671875,10.807258605957031,-0.04506678879261017,0.02214842103421688
1981.7572892399694,129624.1953125,10.802757263183594,-0.04619113728404045,0.03581513091921806
1981.7777214275047,129627.453125,10.807698249816895,-0.04237361624836922,0.03877391666173935
1981.798153515032,129618.703125,10.805846214294434,-0.03915608301758766,0.03870034217834473
1981.8185855021002,129629.96875,10.806421279907227,-0.037579745054244995,0.03834576904773712
1981.8390176887042,129645.09375,10.807498931884766,-0.02523820474743843,0.027773184701800346
1981.8594497753002,129647.5546875,10.810436248779297,-0.029787542298436165,0.035653501749038696
1981.879881860972,129651.40625,10.809134483337402,-0.027471842244267464,0.0384177528321743
1981.900313946644,129673.4375,10.81173038482666,-0.007008533459156752,0.03747481480240822
1981.9207460313773,129687.4453125,10.812033653259277,-7.776082929922268e-05,0.04138214886188507
1981.9411782161187,129694.046875,10.812948226928711,0.006723412778228521,0.04755664989352226
1981.961610200393,129757.96875,10.819106101989746,0.014452043920755386,0.06532364338636398
1981.982042284195,129717.0390625,10.813725471496582,0.029246164485812187,0.05129271000623703
1982.0024744675393,129755.59375,10.815237998962402,0.03266042843461037,0.06180213391780853
1982.0229065504172,129758.2109375,10.818881034851074,0.04660911113023758,0.05979134514927864
1982.0433385332872,129761.7421875,10.819046020507812,0.05031656101346016,0.05865037813782692
1982.0637707152346,129768.15625,10.81727409362793,0.052095938473939896,0.06291422992944717
1982.0842027971812,129815.3203125,10.82241439819336,0.06470509618520737,0.07277020812034607
1982.1046347786541,129865.828125,10.821162223815918,0.07591046392917633,0.08357180655002594
1982.1250669596702,129919.25,10.827119827270508,0.09720373153686523,0.08803010731935501
1982.145498940219,129915.6171875,10.826982498168945,0.10906679928302765,0.09173785150051117
1982.1659310202958,129981.6953125,10.828742027282715,0.13225504755973816,0.09347307682037354
1982.186363199915,130008.796875,10.829934120178223,0.14112786948680878,0.0987054631114006
1982.2067951795325,130002.7890625,10.829663276672363,0.1482321172952652,0.09558078646659851
1982.2272272582122,130032.234375,10.82810115814209,0.15724019706249237,0.10252009332180023
1982.2476594369,130054.3203125,10.829960823059082,0.18634016811847687,0.10838194191455841
1982.2680914151206,130105.703125,10.830894470214844,0.2040741741657257,0.1138058602809906
1982.288523492869,130165.3671875,10.834277153015137,0.2100849598646164,0.12075677514076233
1982.3089556701598,130179.2265625,10.837004661560059,0.22621256113052368,0.11756095290184021
1982.3293876469834,130190.7890625,10.835758209228516,0.24034397304058075,0.11815106868743896
1982.3498197238005,130212.84375,10.832901954650879,0.23735852539539337,0.1236984059214592
1982.3702518996943,130252.609375,10.836197853088379,0.24419276416301727,0.12711428105831146
1982.3906839755873,130274.84375,10.839062690734863,0.23804600536823273,0.13420337438583374
1982.4111160510074,130261.0703125,10.83604907989502,0.2430029958486557,0.13098162412643433
1982.4315481259691,130254.53125,10.834087371826172,0.25279274582862854,0.13077576458454132
1982.4519802004652,130267.109375,10.836210250854492,0.24834486842155457,0.1309950053691864
1982.4724122744883,130292.265625,10.837141990661621,0.2585999667644501,0.1331384778022766
1982.492844348053,130234.9453125,10.835358619689941,0.2560498118400574,0.11967054009437561
1982.5132764216178,130267.2734375,10.837158203125,0.2600320875644684,0.12895208597183228
1982.5337085942447,130230.515625,10.836673736572266,0.24712619185447693,0.12427754700183868
1982.5541405668773,130220.3046875,10.837881088256836,0.23447702825069427,0.13033290207386017
1982.574572639045,130233.2578125,10.834694862365723,0.22547756135463715,0.1278953105211258
1982.5950048107406,130191.15625,10.83741283416748,0.22750107944011688,0.11855029314756393
1982.6154367819763,130251.3203125,10.838621139526367,0.22880513966083527,0.12577056884765625
1982.635868852747,130217.53125,10.839041709899902,0.22804203629493713,0.11801069974899292
1982.6563010235113,130245.8359375,10.838418960571289,0.23142921924591064,0.12238915264606476
1982.67673299335,130240.3984375,10.839923858642578,0.23064491152763367,0.12278483808040619
1982.6971650631895,130242.140625,10.837074279785156,0.23633527755737305,0.1270473748445511
1982.7175972325567,130239.6796875,10.838831901550293,0.2389463633298874,0.1244831383228302
1982.738029201464,130274.078125,10.837987899780273,0.24920512735843658,0.12641862034797668
