time,flux,flux_err,row,column
133.69877315778285,544141.4375,20.699535369873047,250.2974071870501,659.3590115817403
133.71920734544983,544135.6875,20.697864532470703,250.29741611165696,659.359041826687
133.73964143310877,544137.0625,20.70367813110352,250.29725965549895,659.3591124633529
133.76007562065934,544152.0625,20.698863983154297,250.2973180066749,659.3588838575661
133.78050990808697,544098.625,20.698028564453125,250.29614911578724,659.3585920299655
133.80094399540394,544152.6875,20.698585510253903,250.29686472440733,659.3590516508527
133.8213781828381,544145.125,20.7066707611084,250.2966182101989,659.3586713360618
133.8418123700394,544108.75,20.70453643798828,250.2968870240657,659.3588236822036
133.86224655723345,544139.9375,20.69498062133789,250.2968019641108,659.3588451223657
133.88268074431835,544104.625,20.69862174987793,250.2966245251838,659.359149133507
133.90311493140325,544169.4375,20.6982479095459,250.2967739020676,659.3590193248069
133.92354911836446,544100.5625,20.70794105529785,250.296954055775,659.3590186270742
133.94398330521653,544163.0,20.690906524658203,250.2967176515752,659.3589449517976
133.9644174920686,544098.5,20.703519821166992,250.29674461603005,659.3588183525424
133.98485157879622,544145.5625,20.68911361694336,250.2964584570337,659.3586676965315
134.00528586553264,544129.3125,20.700942993164062,250.29693151915868,659.3586866630243
134.02572005215188,544142.375,20.686389923095703,250.29686151005484,659.358648501162
134.04615413864667,544055.8125,20.690711975097656,250.2965848130937,659.3587117098759
134.06658842503384,544060.5625,20.698640823364254,250.29619787632495,659.3587374699758
134.08702261153667,544064.8125,20.701719284057617,250.2960738425098,659.3585183393311
134.10745669779865,544072.8125,20.690290451049805,250.2967126857457,659.3588483608659
134.12789088406862,544119.5,20.701414108276367,250.29630078308287,659.3587244916082
134.14832517022296,544100.4375,20.698028564453125,250.2962277179614,659.3587229866989
134.16875935636926,544080.375,20.69709587097168,250.29634578206597,659.35894850319
134.18919344240567,544110.1875,20.70704460144043,250.296370128755,659.3584672338009
134.20962772832718,544102.0,20.701824188232425,250.29654152783232,659.3585287453215
134.23006191424065,544124.3125,20.70305061340332,250.2961244230156,659.3586588101134
134.25049600004422,544125.5625,20.69968032836914,250.29642202893825,659.3587745406345
134.27093018573214,544167.0625,20.695629119873047,250.2960772496601,659.3584977639964
134.29136447141354,544143.8125,20.69808578491211,250.296326334748,659.3586321336118
134.3117985571007,544139.875,20.702280044555664,250.296033970499,659.3586210295166
134.3322327425558,544167.6875,20.69491958618164,250.29566119776337,659.3587116474617
134.35266702800436,544169.8125,20.690444946289062,250.29618883162144,659.358507762557
134.3731011134587,544169.5625,20.705543518066406,250.2954375983661,659.3581203985477
134.41396948389593,544112.5625,20.703781127929688,250.29551682648415,659.3583094262206
134.43440366911818,544234.75,20.70462226867676,250.2955354807324,659.3583919232319
134.45483785422402,544157.875,20.69761848449707,250.29544678268377,659.3584262519498
134.47527203920615,544171.375,20.70551872253418,250.2956436473509,659.3586766156352
134.49570632419636,544167.4375,20.699687957763672,250.2960713076017,659.358792458154
134.5161404090686,544168.75,20.703245162963867,250.29618958013396,659.3591357291793
134.53657459381793,544226.0,20.693845748901367,250.2966804684032,659.3587468261669
134.55700867857377,544242.8125,20.697717666625977,250.29656622922863,659.3591914845974
134.5774429632147,544203.6875,20.69510078430176,250.29720431376228,659.3592389347641
134.5978771477312,544153.4375,20.70454216003418,250.29727439027803,659.3594516823797
134.6183112322542,544193.6875,20.6992244720459,250.29624549684047,659.3595497387266
134.63874541666155,544205.5625,20.70206451416016,250.29611231113296,659.3595918874292
134.65917970106238,544231.75,20.699424743652344,250.29575332602892,659.3594741349327
134.67961388535332,544210.0625,20.70105361938477,250.29638515866023,659.3594957185171
134.70004806952784,544194.125,20.702045440673828,250.2955124681932,659.3592428870764
134.72048225369508,544190.6875,20.704425811767575,250.2952454323551,659.3591536567214
134.7409164377532,544212.125,20.683734893798828,250.29515804970796,659.3589081699358
134.7613505216941,544228.875,20.7066707611084,250.2948982529505,659.3586822382124
134.78178470562852,544216.25,20.706314086914062,250.2956208629223,659.3589612676293
134.80221898945456,544199.9375,20.710391998291016,250.29533398617957,659.3590726670212
134.82265317327983,544179.75,20.70381164550781,250.2948741213345,659.3584362411187
134.84308725698793,544220.375,20.701940536499023,250.2947538283489,659.3585538870525
134.86352154057386,544187.75,20.713542938232425,250.29513164504675,659.3583369733051
134.88395572404988,544189.0625,20.70034408569336,250.29526655113665,659.3583815875393
134.90438990751863,544114.3125,20.70529556274414,250.29469229598143,659.3582031533678
134.9248239909939,544101.25,20.70734977722168,250.29490674345044,659.3582107031351
134.94525827423786,544124.6875,20.70002174377441,250.2942883245354,659.3580596327005
134.96569245747378,544204.25,20.70770263671875,250.2943758082057,659.3578667588716
134.9861265407162,544237.0,20.70981788635254,250.2941029866273,659.3579767308221
135.00656082384376,544200.6875,20.70735740661621,250.2940459150986,659.357914895299
135.02699500684685,544225.6875,20.71358108520508,250.29346692198516,659.3577334798252
135.04742908974004,544214.75,20.69932746887207,250.29316012774865,659.3581724229607
135.067863272634,544251.75,20.70680427551269,250.2935541533655,659.358028844908
135.088297555405,544234.9375,20.712127685546875,250.2930563608197,659.3577820780578
135.10873163818178,544242.5,20.70414924621582,250.2936912578856,659.3577217017994
135.12916582072648,544196.75,20.71486473083496,250.29359253437175,659.3580363491344
135.1496001033811,544204.8125,20.70595359802246,250.29341986766627,659.3584189729623
135.17003428580938,544230.125,20.712818145751957,250.29356617787275,659.3578672677993
135.1904683682369,544215.5,20.7008113861084,250.29332797109,659.3578458488182
135.21090255065792,544198.125,20.71561050415039,250.29339885688745,659.3574727157429
135.23133683285414,544218.5,20.70430564880371,250.29314286556348,659.3578118325427
135.25177091504884,544243.125,20.71145820617676,250.29299342022367,659.357562474538
135.2722050971206,544183.25,20.707706451416016,250.29299742503355,659.3573452675099
135.2926391791989,544220.8125,20.70707130432129,250.2927366158244,659.3573449169669
135.31307346116228,544197.9375,20.70831298828125,250.2932560267903,659.3575717564557
135.33350764311763,544160.25,20.695863723754883,250.29320186781192,659.3577822212364
135.35394172484666,544156.4375,20.70942497253418,250.29254216577175,659.3576291860336
135.37437600657722,544226.125,20.70810317993164,250.29278743122805,659.3576413727599
135.39481018829974,544211.5625,20.711339950561523,250.29304850257097,659.3572706864752
135.41524436991313,544221.875,20.700193405151367,250.2928669852863,659.357449363994
135.43567845140933,544217.75,20.705093383789062,250.2928465180216,659.3573516175824
135.45611273278337,544221.25,20.70322608947754,250.29305880294675,659.3573172798289
135.47654691416392,544195.0625,20.70734024047852,250.29255935655135,659.3578822213769
135.4969809954273,544201.5,20.704309463500977,250.29334860292957,659.358073056362
135.51741527668491,544159.625,20.701555252075195,250.2930994739196,659.3576914978771
135.53784945783264,544194.75,20.69976806640625,250.29339942600723,659.3576493296945
135.55828353886318,544235.9375,20.7059268951416,250.2933392282381,659.35782114687
135.57871771989448,544162.375,20.707836151123047,250.29213684812476,659.3575400981385
135.59915200080286,544206.75,20.707429885864254,250.29259644368423,659.3573613379031
135.61958608160057,544200.8125,20.70350456237793,250.29253836479884,659.3576707535886
135.64002026227536,544198.9375,20.71147727966309,250.2932791979604,659.3579084873354
135.66045454295818,544205.375,20.710351943969727,250.2933402986595,659.3576544612556
135.68088872352382,544210.3125,20.694456100463867,250.29267241495216,659.3577831209666
135.7013228040887,544231.6875,20.701372146606445,250.2922955414421,659.3576368703409
135.72175698453066,544152.6875,20.70531463623047,250.2921042844382,659.3576550189791
135.74219126486423,544060.25,20.702829360961918,250.29214514506032,659.3572056665503
135.762625345189,544120.6875,20.704914093017575,250.2919955070681,659.3574179931015
135.7830595254054,544076.3125,20.686351776123047,250.29236173961368,659.3572448621635
135.80349380550615,544161.75,20.712873458862305,250.2920350858745,659.3573249328792
135.82392788560537,544176.8125,20.708229064941406,250.29169575210693,659.35754225335
135.84436206558166,544227.5,20.698144912719727,250.29190378091468,659.3576177209015
135.86479624544882,544236.3125,20.698575973510746,250.29164597945368,659.357344675216
135.8852304253087,544142.25,20.659523010253903,250.2917546655185,659.3574442050257
135.90566460505943,544204.5625,20.697134017944336,250.29114835244417,659.3572109376853
135.92609878469375,544157.0,20.701793670654297,250.2909031305823,659.3572946334717
135.9465328643273,544108.9375,20.68671226501465,250.2907371454058,659.3571608654013
135.9669671438387,544185.8125,20.706499099731445,250.29076165266972,659.3573388738283
135.9874013232402,544183.0625,20.692138671875,250.2909531956938,659.357448820086
136.0078354025245,544155.0625,20.700122833251957,250.2910804650582,659.3572910543726
136.02826968180307,544226.3125,20.699752807617188,250.2910627146472,659.357452681808
136.04870386108814,544190.375,20.70159912109375,250.29069799821832,659.3574981530567
136.06913794013963,544182.3125,20.70126342773437,250.2913178788338,659.3572847737457
136.0895721191846,544239.125,20.701194763183597,250.2912799192733,659.3572899175747
136.1100063982376,544209.625,20.697349548339844,250.29086399010555,659.3571697520731
136.13044057704974,544168.0625,20.708349227905277,250.29140714510535,659.357462703152
136.1508746558684,544174.8125,20.69240951538086,250.29127716643436,659.3577472285115
136.17130893468857,544192.3125,20.69759559631348,250.2917878597128,659.357753849779
136.19174311327515,544208.375,20.70127296447754,250.2915055483373,659.3576682828032
136.2121771918537,544171.9375,20.71181869506836,250.2918841820071,659.3578783310484
136.23261137032387,544188.9375,20.69842338562012,250.2918969048202,659.3581525187808
136.25304564878752,544185.75,20.680288314819336,250.29209843540883,659.3582356513572
136.2734797271405,544156.0625,20.695701599121094,250.2924521055396,659.3583318768813
136.29391390537785,544205.875,20.686248779296875,250.2919359326733,659.3582157734675
136.31434818361595,544128.5625,20.69637107849121,250.29196046524368,659.3584240582261
136.33478226161242,544164.8125,20.70958709716797,250.29128704311532,659.3581026466015
136.35521643973334,544207.8125,20.70127296447754,250.2920126537074,659.3581636495826
136.37565061762143,544164.8125,20.699508666992188,250.29188881424184,659.3583565778733
136.39608479550225,544212.0625,20.694231033325195,250.291828591574,659.3581336577407
136.41651897327392,544149.375,20.694276809692383,250.2916275857388,659.3579338201267
136.4369531510456,544175.5625,20.69743156433105,250.29085869250295,659.3577551143229
136.45738742857793,544129.875,20.69200897216797,250.2906865178951,659.3574388579555
136.47782150623243,544191.5625,20.69308853149414,250.28969919895275,659.3572689934177
136.49825568365486,544139.625,20.69921875,250.29014574420245,659.3571686239114
136.51868986107002,544138.875,20.70269775390625,250.2898733395974,659.3570386969352
136.53912403837603,544130.8125,20.68868827819824,250.2903236968832,659.357128358604
136.55955821556563,544162.3125,20.696325302124023,250.28970280290503,659.3571711950099
136.57999239274795,544087.375,20.684226989746094,250.2895374117394,659.3571347938691
136.60042656982114,544070.0,20.69547843933105,250.28994674581472,659.3571052419004
136.6208607467779,544043.5625,20.66829872131348,250.28983774451356,659.3571535167546
136.6412949237274,544223.4375,20.69158935546875,250.29038657362693,659.3570839895369
136.66172910056775,544184.3125,20.681716918945312,250.28983471326123,659.3571730289465
136.6821632772917,544163.125,20.696664810180664,250.2898022240775,659.3571153378675
136.70259745400836,544113.875,20.70416831970215,250.28999223753752,659.3573322677794
136.72303163061588,544192.25,20.69502830505371,250.28971448159055,659.3570336809105
136.74346570710622,544124.3125,20.708290100097656,250.28994821766105,659.3569796937318
136.76389998359082,544165.4375,20.68950843811035,250.28939574801305,659.3569880521791
136.7843341598491,544167.625,20.70162773132324,250.28997484291293,659.3568993037406
136.80476823622303,544190.5,20.70184898376465,250.29033990867043,659.357261775662
136.82520251235837,544138.3125,20.696054458618164,250.2899044135513,659.3570089932703
136.84563668850024,544177.5,20.70635032653809,250.28955691462505,659.3568431424878
136.8660708645184,544221.9375,20.687664031982425,250.28962765943723,659.3570472809959
136.88650494042668,544121.625,20.67549705505371,250.2898715318772,659.3569081399205
136.90693921633647,544153.875,20.69647789001465,250.2896511212272,659.3567200978555
136.92737339212908,544163.0625,20.695819854736328,250.29033541160987,659.3572367524146
136.94780746779725,544142.125,20.695432662963867,250.289506632189,659.3568831930982
136.9682417434742,544158.9375,20.693817138671875,250.28983242134015,659.3571436709071
136.98867591902672,544116.0,20.695178985595703,250.2891694974382,659.3568020020468
137.00910999446933,544145.625,20.67872428894043,250.288941543906,659.3568915226342
137.0295441699127,544125.6875,20.681066513061523,250.2892994450856,659.3569176076314
137.0499784452404,544118.25,20.69466781616211,250.2890331679773,659.3567187279809
137.07041252044291,544143.0625,20.67940902709961,250.2896576207781,659.356821050794
137.09084669553704,544131.9375,20.70747947692871,250.2894060277927,659.3567947046453
137.11128097062465,544157.9375,20.682283401489254,250.28940785353387,659.357108328614
137.1317150456016,544180.3125,20.694381713867188,250.28918492740104,659.3569065433013
137.1521492204629,544174.125,20.701749801635746,250.2884113037481,659.3563340014655
137.17258339532418,544150.75,20.69314193725586,250.2889463838847,659.3566740390035
137.19301767006257,544162.25,20.697751998901367,250.28841585580477,659.356507193899
137.21345174469025,544133.6875,20.68944549560547,250.28846643194504,659.3561151553799
137.2338859193187,544187.3125,20.69061279296875,250.28888587492887,659.3564683553427
137.25431999382272,544097.0625,20.67088508605957,250.28921651875075,659.3565186635749
137.2747542682191,544106.5625,20.70140266418457,250.28932308745416,659.3564836490891
137.29518844249833,544194.625,20.669008255004883,250.28877936959805,659.3564019754448
137.3156225167695,544141.4375,20.68280792236328,250.2882407773754,659.356419301474
137.33605679093307,544138.0,20.692256927490234,250.28808978595805,659.3563693621086
137.35649096509587,544105.3125,20.686708450317383,250.28822947783755,659.3562749787233
137.39735921294778,544128.1875,20.682172775268555,250.28806302969107,659.355913364162
137.4177934867621,544078.9375,20.68899917602539,250.28829004188427,659.356113564211
137.43822766056837,544011.9375,20.68951797485352,250.28822379926285,659.3558656339402
137.45866173426475,544065.4375,20.692367553710938,250.28937393872044,659.3563410423492
137.47909600784624,544139.75,20.692890167236328,250.28812748240625,659.3558552108949
137.49953018130327,544173.4375,20.688697814941406,250.2879782837964,659.3558125168031
137.51996425476682,544144.375,20.699953079223636,250.28808015652285,659.356145288338
137.5403984281147,544158.125,20.691490173339844,250.28941424029276,659.3565573330533
137.56083270133968,544152.375,20.689851760864254,250.2885473366465,659.356608666222
137.5812667745704,544185.375,20.691570281982425,250.2881705571331,659.3560496488111
137.60170094768546,544166.0,20.698102951049805,250.2877983571312,659.3558720703278
137.6221352206776,544151.0,20.68694877624512,250.28812342254736,659.3560597178769
137.64256939355982,544146.8125,20.68602752685547,250.2884211569899,659.3560895036472
137.6630034664413,544150.6875,20.69864845275879,250.2881776219183,659.355906447606
137.68343763919984,544186.4375,20.69775390625,250.28841902991863,659.3560857921791
137.70387191196642,544137.875,20.6697998046875,250.28777439140785,659.356015991654
137.72430598449864,544175.875,20.692100524902344,250.2880116137692,659.356016427914
137.74474015702435,544169.8125,20.708873748779297,250.28820663153687,659.356165600617
137.76517442944169,544142.9375,20.69792938232422,250.2884394376423,659.3561714678722
137.7856085018575,544177.5625,20.692968368530277,250.28865597916683,659.3565247389599
137.80604267403396,544150.1875,20.70668029785156,250.28808808469137,659.3563572079108
137.82647674621694,544161.0,20.683717727661133,250.2885615348769,659.3563664795894
137.84691101840144,544164.375,20.68305969238281,250.28819784374963,659.3564785574906
137.86734519034508,544178.875,20.700204849243164,250.288262608632,659.3564022447199
137.887779362296,544196.5625,20.69233703613281,250.2880160148139,659.3564969237648
137.90821343412972,544201.875,20.69533348083496,250.28829207250368,659.3567007427338
137.9286477059577,544216.5,20.69291877746582,250.28799902681592,659.3565521544367
137.94908187767578,544202.9375,20.69590377807617,250.28810895066027,659.3566785706811
137.96951594927668,544221.875,20.678598403930664,250.2882140623143,659.3567087976576
137.98995022075542,544201.375,20.684085845947266,250.2886045760889,659.3570317645208
138.01038439224067,544170.75,20.694211959838867,250.28917234024485,659.35721699544
138.03081846349232,544239.1875,20.68671989440918,250.2886298732312,659.356904844538
138.05125263474474,544150.0625,20.66710090637207,250.28860638676184,659.3565620894667
138.07168690599065,544170.3125,20.687700271606445,250.28843474129928,659.3568193623336
138.09212107701023,544204.9375,20.688926696777344,250.28858050351408,659.3567530971975
138.1125551481382,544162.0625,20.6876220703125,250.28872389394445,659.3565644341675
138.13298941904213,544167.3125,20.697114944458008,250.28778619334585,659.3562647928611
138.1534235898289,544112.6875,20.677244186401367,250.28805036289944,659.3559785676846
138.1738576606076,544191.8125,20.68340110778809,250.2877335105296,659.356059314273
138.19429183127795,544136.1875,20.68019676208496,250.28713354377595,659.3556475281114
138.21472610194903,544142.1875,20.67511749267578,250.28671627624243,659.3557297548239
138.2351602723793,544080.5625,20.68584251403809,250.28715572724235,659.3559212384044
138.25559434281604,544074.8125,20.68870735168457,250.28728146597547,659.3561351799403
138.2760286131379,544010.1875,20.696029663085938,250.2872177204937,659.3560887375145
138.29646278345172,544045.4375,20.684457778930664,250.28641528116236,659.3554909797749
138.31689685353922,544103.0,20.683687210083008,250.28643649314049,659.355543564872
138.33733102362748,544135.0625,20.68901824951172,250.28671325109508,659.3554376627977
138.35776529359282,544175.0625,20.69263458251953,250.28636424907623,659.3554944590489
138.37819946356467,544194.875,20.695188522338867,250.28708247613267,659.3555876187478
138.39863353341934,544131.25,20.69317054748535,250.28641079378923,659.3555157842882
138.41906780315185,544187.0,20.68156242370605,250.285849031297,659.3551488515764
138.43950197277445,544140.375,20.696081161499023,250.28586244074967,659.3554560256034
138.4599360423963,544151.375,20.678417205810547,250.2859656576208,659.3554277731508
138.4803702118952,544148.875,20.67537879943848,250.2861424955954,659.3555498210638
138.50080448128574,544193.3125,20.689329147338867,250.28602571535788,659.3554303965225
138.52123855055834,544206.6875,20.696638107299805,250.2863056275679,659.3558428994414
138.54167271982442,544046.75,20.687877655029297,250.28564984084213,659.3556027046269
138.56210688898136,544009.0,20.68545913696289,250.2861029824608,659.3554767248663
138.5825410580219,543968.875,20.68272018432617,250.28639565003772,659.3555616671453
138.60297522693872,543943.3125,20.66701316833496,250.28593394452545,659.3556842923301
138.62340939586284,543909.3125,20.6888370513916,250.28608691797567,659.355501768987
138.64384356467053,543962.0,20.68889045715332,250.2853952470249,659.3553053830105
138.66427773335454,543939.1875,20.673263549804688,250.28619113557787,659.3553845153536
138.68471190204582,543888.5,20.684112548828125,250.2855357929621,659.3555162427805
138.7051459705035,543914.125,20.670730590820312,250.28613182536895,659.3555256607126
138.72558023907186,543902.5,20.68072509765625,250.28570135845385,659.3551975684716
138.7460144074139,543914.6875,20.67833137512207,250.2856700683011,659.3552878312641
138.76644847563875,543938.875,20.66697120666504,250.2853080036292,659.35517561842
138.78688274385786,543943.5625,20.68390274047852,250.2846039558976,659.3549934661314
138.80731691196706,544002.75,20.67587661743164,250.28489154588428,659.355003102499
138.8277509800755,544166.125,20.68430519104004,250.284950378074,659.3553472462513
138.8481851479446,544210.1875,20.692790985107425,250.2856208867761,659.3555215779395
138.86861941582174,544144.1875,20.695276260375977,250.28477369933776,659.3554730294883
138.8890535835817,544192.1875,20.67306900024414,250.2848041447844,659.3552499802953
138.90948765122448,544171.75,20.696897506713867,250.2849373755235,659.3553886683811
138.9299219188615,544117.5,20.68305778503418,250.28463381821345,659.3551253622672
138.95035608638864,544207.0625,20.69837188720703,250.2847344820984,659.3551222126839
138.9707901537913,544188.125,20.69757080078125,250.2841103772537,659.3551344667944
138.9912243210856,544177.8125,20.6941032409668,250.2845472574668,659.3552086183952
139.01165858838067,544199.875,20.68104362487793,250.28426830484187,659.3552278474255
139.0320926555578,544175.0625,20.70643615722656,250.28461458680775,659.3552240832043
139.05252682261198,544197.75,20.69153213500977,250.28420900835476,659.3551737795419
139.0729610895578,544141.625,20.674318313598636,250.28404252199329,659.3550992890546
139.0933951564948,544114.6875,20.69466590881348,250.2840376909005,659.3551837043788
139.11382932332344,544058.75,20.697383880615234,250.2840059803447,659.3552436884922
139.13426349003566,544087.1875,20.68572235107422,250.28416303178471,659.3551762408758
139.15469765663147,544135.5625,20.68931579589844,250.2840077912305,659.3551756600855
139.17513182322,544154.0,20.684165954589844,250.28402442972575,659.3551869997518
